State,year,Kharif,Rabi,Zaid,Avg_Annual_Rainfall
COASTAL ANDHRA PRADESH,1987,442.2,543.9,169.5,385.2
COASTAL ANDHRA PRADESH,1988,928.9,125.7,178.5,411.0333333
COASTAL ANDHRA PRADESH,1989,883,70.5,204.9,386.1333333
COASTAL ANDHRA PRADESH,1990,591.5,403.3,723.8,572.8666667
COASTAL ANDHRA PRADESH,1991,760.9,312.1,264.5,445.8333333
COASTAL ANDHRA PRADESH,1992,637.1,309.2,130.2,358.8333333
COASTAL ANDHRA PRADESH,1993,511.7,243.2,188.1,314.3333333
COASTAL ANDHRA PRADESH,1994,574.4,497.7,145.5,405.8666667
COASTAL ANDHRA PRADESH,1995,646.6,415.9,369.6,477.3666667
COASTAL ANDHRA PRADESH,1996,829.4,329.6,288.7,482.5666667
COASTAL ANDHRA PRADESH,1997,662.7,201.7,170.7,345.0333333
COASTAL ANDHRA PRADESH,1998,858,355.5,233.4,482.3
COASTAL ANDHRA PRADESH,1999,554.7,185,211.8,317.1666667
COASTAL ANDHRA PRADESH,2000,768.9,135.1,288.8,397.6
COASTAL ANDHRA PRADESH,2001,598.1,286.4,242,375.5
COASTAL ANDHRA PRADESH,2002,435,191,192.3,272.7666667
COASTAL ANDHRA PRADESH,2003,634.1,390.5,176.3,400.3
COASTAL ANDHRA PRADESH,2004,571.5,192.8,262.1,342.1333333
COASTAL ANDHRA PRADESH,2005,743.6,380,186.1,436.5666667
COASTAL ANDHRA PRADESH,2006,762.6,240.7,288.3,430.5333333
COASTAL ANDHRA PRADESH,2007,892.5,185.1,321.7,466.4333333
COASTAL ANDHRA PRADESH,2008,771.4,189,266.9,409.1
COASTAL ANDHRA PRADESH,2009,528.8,196.5,137.7,287.6666667
COASTAL ANDHRA PRADESH,2010,954,577.2,337.3,622.8333333
COASTAL ANDHRA PRADESH,2011,628.4,102.3,218,316.2333333
COASTAL ANDHRA PRADESH,2012,785,467.3,161.5,471.2666667
COASTAL ANDHRA PRADESH,2013,545,499.1,203.9,416
COASTAL ANDHRA PRADESH,2014,519.7,227.2,173.7,306.8666667
COASTAL ANDHRA PRADESH,2015,793.6,145.3,355.7,431.5333333
TELANGANA,1901,616.4,136.4,198.6,317.1333333
TELANGANA,1902,532,80.2,70.6,227.6
TELANGANA,1903,1042.9,189.9,149.7,460.8333333
TELANGANA,1904,456,44.4,130.5,210.3
TELANGANA,1905,628.4,23.9,202.1,284.8
TELANGANA,1906,744.8,93.9,227.6,355.4333333
TELANGANA,1907,758.1,13.2,289.8,353.7
TELANGANA,1908,931.8,39.1,119.4,363.4333333
TELANGANA,1909,729.2,11.1,162.9,301.0666667
TELANGANA,1910,799.9,146.8,250.1,398.9333333
TELANGANA,1911,606.7,39,150.3,265.3333333
TELANGANA,1912,638.1,78.8,55.4,257.4333333
TELANGANA,1913,631.3,58.3,126.1,271.9
TELANGANA,1914,978.1,28.5,309.9,438.8333333
TELANGANA,1915,729,169.7,288.9,395.8666667
TELANGANA,1916,878.4,252.2,265.2,465.2666667
TELANGANA,1917,907.3,178.9,304,463.4
TELANGANA,1918,390.3,68,194.2,217.5
TELANGANA,1919,543.4,261.4,248.7,351.1666667
TELANGANA,1920,347.1,32.3,120.4,166.6
TELANGANA,1921,899.4,93,211.9,401.4333333
TELANGANA,1922,581.9,129,125.9,278.9333333
TELANGANA,1923,680.9,53.3,95.5,276.5666667
TELANGANA,1924,695.9,204.7,106.6,335.7333333
TELANGANA,1925,821.6,198.7,315.7,445.3333333
TELANGANA,1926,577.6,89.1,171.5,279.4
TELANGANA,1927,815.1,169.6,269.1,417.9333333
TELANGANA,1928,799.4,127.3,223.6,383.4333333
TELANGANA,1929,635.6,130.3,170.4,312.1
TELANGANA,1930,676.2,139,205.5,340.2333333
TELANGANA,1931,1000,139.9,230.6,456.8333333
TELANGANA,1932,772,133.2,164.3,356.5
TELANGANA,1933,1064.3,227.7,436.2,576.0666667
TELANGANA,1934,851.1,57.2,131.3,346.5333333
TELANGANA,1935,786,66.2,161.4,337.8666667
TELANGANA,1936,818.2,241.4,297.4,452.3333333
TELANGANA,1937,619.6,109.2,215.1,314.6333333
TELANGANA,1938,1016.2,100.5,284.9,467.2
TELANGANA,1939,556.3,142.1,115.2,271.2
TELANGANA,1940,850.6,95.6,264.9,403.7
TELANGANA,1941,496.7,70.6,148.6,238.6333333
TELANGANA,1942,794.7,49.4,222.7,355.6
TELANGANA,1943,755.3,81,243.3,359.8666667
TELANGANA,1944,688.7,168.4,217.9,358.3333333
TELANGANA,1945,874,103.2,194.8,390.6666667
TELANGANA,1946,673.9,107.7,193.4,325
TELANGANA,1947,897,92.5,75.8,355.1
TELANGANA,1948,718.6,156.3,111.5,328.8
TELANGANA,1949,859.2,95.4,236.1,396.9
TELANGANA,1950,673.7,61.6,104.3,279.8666667
TELANGANA,1951,728.3,65.1,224.1,339.1666667
TELANGANA,1952,571.9,112.2,125.7,269.9333333
TELANGANA,1953,1058.9,182.6,254.5,498.6666667
TELANGANA,1954,851.2,45.4,137.2,344.6
TELANGANA,1955,1040,122.7,270.8,477.8333333
TELANGANA,1956,904.1,155.7,280.7,446.8333333
TELANGANA,1957,824.1,83.3,233.7,380.3666667
TELANGANA,1958,967.3,97.9,121.7,395.6333333
TELANGANA,1959,1128,75.9,184,462.6333333
TELANGANA,1960,707.1,73.5,282.7,354.4333333
TELANGANA,1961,864.1,221.9,202.8,429.6
TELANGANA,1962,908.7,160.7,153.9,407.7666667
TELANGANA,1963,870.1,91.5,228,396.5333333
TELANGANA,1964,830.1,49.1,117.4,332.2
TELANGANA,1965,761.3,3.6,138.2,301.0333333
TELANGANA,1966,831.9,125.9,80.4,346.0666667
TELANGANA,1967,810.6,59.1,239,369.5666667
TELANGANA,1968,560,130.2,146.1,278.7666667
TELANGANA,1969,833.9,148.9,167.5,383.4333333
TELANGANA,1970,863,34.4,278.3,391.9
TELANGANA,1971,495.4,182.7,190.9,289.6666667
TELANGANA,1972,511.9,134,187.7,277.8666667
TELANGANA,1973,800.4,228.4,124.2,384.3333333
TELANGANA,1974,521,267.6,152.8,313.8
TELANGANA,1975,949.2,234,171.4,451.5333333
TELANGANA,1976,958,40.3,123,373.7666667
TELANGANA,1977,661.5,94.5,150,302
TELANGANA,1978,1130.8,131.5,311.1,524.4666667
TELANGANA,1979,634,95.2,208.4,312.5333333
TELANGANA,1980,869.9,23.6,248.7,380.7333333
TELANGANA,1981,1010,55.6,265.1,443.5666667
TELANGANA,1982,747.8,121.9,187.4,352.3666667
TELANGANA,1983,1255.4,198.2,202.7,552.1
TELANGANA,1984,614.4,108.8,124.6,282.6
TELANGANA,1985,636.1,116,215.3,322.4666667
TELANGANA,1986,822.8,152,148,374.2666667
TELANGANA,1987,689.8,228.7,191.4,369.9666667
TELANGANA,1988,1447.2,66.6,166.9,560.2333333
TELANGANA,1989,1087.6,27.4,284.4,466.4666667
TELANGANA,1990,1028.6,201,441.2,556.9333333
TELANGANA,1991,686.2,98,259.5,347.9
TELANGANA,1992,731.8,97.9,214.4,348.0333333
TELANGANA,1993,709,121.2,139.2,323.1333333
TELANGANA,1994,733.6,200.3,157.1,363.6666667
TELANGANA,1995,767.9,444.6,209,473.8333333
TELANGANA,1996,836.1,101.3,165.3,367.5666667
TELANGANA,1997,565.9,205.2,170.4,313.8333333
TELANGANA,1998,913.2,121.2,207.9,414.1
TELANGANA,1999,715.4,67.3,222.8,335.1666667
TELANGANA,2000,965.3,46.6,319.3,443.7333333
TELANGANA,2001,694.3,161.6,250.3,368.7333333
TELANGANA,2002,609,109,190.5,302.8333333
TELANGANA,2003,794.5,124.9,156.4,358.6
TELANGANA,2004,509.1,88.1,134.4,243.8666667
TELANGANA,2005,888.5,216.3,173.3,426.0333333
TELANGANA,2006,862.7,62.8,232.3,385.9333333
TELANGANA,2007,780.2,53.8,186,340
TELANGANA,2008,854.8,51.3,262.2,389.4333333
TELANGANA,2009,546.2,100.3,105.6,250.7
TELANGANA,2010,1080.4,164,159,467.8
TELANGANA,2011,685.6,30,121.3,278.9666667
TELANGANA,2012,857,129,147,377.6666667
TELANGANA,2013,1059.2,256.4,246.4,520.6666667
TELANGANA,2014,560.2,44.1,204.2,269.5
TELANGANA,2015,690.1,35.1,398.9,374.7
RAYALSEEMA,1901,295.6,367.3,104,255.6333333
RAYALSEEMA,1902,444.9,323.9,123.2,297.3333333
RAYALSEEMA,1903,555.3,498.8,151.6,401.9
RAYALSEEMA,1904,219,146.8,107.4,157.7333333
RAYALSEEMA,1905,372.9,250.9,145.7,256.5
RAYALSEEMA,1906,496.8,397.3,102.6,332.2333333
RAYALSEEMA,1907,283,259.8,148.2,230.3333333
RAYALSEEMA,1908,369.3,196.4,87.6,217.7666667
RAYALSEEMA,1909,591.4,131.6,182.4,301.8
RAYALSEEMA,1910,597.9,356.2,93.5,349.2
RAYALSEEMA,1911,282.6,221.2,140.7,214.8333333
RAYALSEEMA,1912,328,387.1,65.9,260.3333333
RAYALSEEMA,1913,289.3,262.6,101.4,217.7666667
RAYALSEEMA,1914,439.6,160.7,143.2,247.8333333
RAYALSEEMA,1915,438.2,345.3,194.8,326.1
RAYALSEEMA,1916,601.2,405,88.9,365.0333333
RAYALSEEMA,1917,506.6,350.9,162.1,339.8666667
RAYALSEEMA,1918,253.8,301.9,127.6,227.7666667
RAYALSEEMA,1919,494.9,307.1,160.7,320.9
RAYALSEEMA,1920,308.3,327.1,81.4,238.9333333
RAYALSEEMA,1921,416.6,277.2,108.4,267.4
RAYALSEEMA,1922,233.1,473.2,112.4,272.9
RAYALSEEMA,1923,291.5,165.2,99.9,185.5333333
RAYALSEEMA,1924,417.7,215.7,95.6,243
RAYALSEEMA,1925,361.1,354.3,184,299.8
RAYALSEEMA,1926,411.2,190.6,163.9,255.2333333
RAYALSEEMA,1927,434.2,216.9,98.8,249.9666667
RAYALSEEMA,1928,344.6,309.8,128.8,261.0666667
RAYALSEEMA,1929,314.6,315.4,133.3,254.4333333
RAYALSEEMA,1930,314.1,495.9,283.6,364.5333333
RAYALSEEMA,1931,362.3,292,156.9,270.4
RAYALSEEMA,1932,338.3,234.6,122.6,231.8333333
RAYALSEEMA,1933,336.2,270.1,95.4,233.9
RAYALSEEMA,1934,307.5,251.6,137.1,232.0666667
RAYALSEEMA,1935,512.3,227.7,121.9,287.3
RAYALSEEMA,1936,362.2,259.7,161.4,261.1
RAYALSEEMA,1937,334.8,315,181.3,277.0333333
RAYALSEEMA,1938,572.2,40.9,136.9,250
RAYALSEEMA,1939,337.2,359.6,160.7,285.8333333
RAYALSEEMA,1940,390.1,354.2,251.3,331.8666667
RAYALSEEMA,1941,291.4,316.2,80.1,229.2333333
RAYALSEEMA,1942,324.8,168.7,129.8,207.7666667
RAYALSEEMA,1943,333.9,435.8,300.2,356.6333333
RAYALSEEMA,1944,452,347.4,205.5,334.9666667
RAYALSEEMA,1945,408.8,136.1,94.3,213.0666667
RAYALSEEMA,1946,342.2,550.1,104,332.1
RAYALSEEMA,1947,452,140.9,97,229.9666667
RAYALSEEMA,1948,299.7,235.6,106.8,214.0333333
RAYALSEEMA,1949,597.3,151.2,193.6,314.0333333
RAYALSEEMA,1950,319.8,148.7,73.8,180.7666667
RAYALSEEMA,1951,284,114,195.2,197.7333333
RAYALSEEMA,1952,249.8,254.5,252.7,252.3333333
RAYALSEEMA,1953,389.5,347.1,122.7,286.4333333
RAYALSEEMA,1954,411.4,317.9,106.7,278.6666667
RAYALSEEMA,1955,451.7,210.3,196.8,286.2666667
RAYALSEEMA,1956,475.6,339.7,206.2,340.5
RAYALSEEMA,1957,358.5,149.6,182.9,230.3333333
RAYALSEEMA,1958,409.5,319.5,110.4,279.8
RAYALSEEMA,1959,417.5,159.8,161.1,246.1333333
RAYALSEEMA,1960,396.5,294.5,108.6,266.5333333
RAYALSEEMA,1961,387.7,218.9,141.1,249.2333333
RAYALSEEMA,1962,352.5,336.2,181.9,290.2
RAYALSEEMA,1963,404.4,230.1,152.2,262.2333333
RAYALSEEMA,1964,584.5,193.1,70.5,282.7
RAYALSEEMA,1965,403.9,130.9,108.4,214.4
RAYALSEEMA,1966,464.2,385,149.4,332.8666667
RAYALSEEMA,1967,379.9,264.4,156.1,266.8
RAYALSEEMA,1968,287,266.8,115.3,223.0333333
RAYALSEEMA,1969,355.3,425.9,122.4,301.2
RAYALSEEMA,1970,497.6,186.9,149.6,278.0333333
RAYALSEEMA,1971,285,236.2,135.1,218.7666667
RAYALSEEMA,1972,300.4,422.6,213.8,312.2666667
RAYALSEEMA,1973,423.6,234,82.9,246.8333333
RAYALSEEMA,1974,435.3,223.6,136.9,265.2666667
RAYALSEEMA,1975,513.4,472.7,101.5,362.5333333
RAYALSEEMA,1976,444.5,346.2,96.7,295.8
RAYALSEEMA,1977,377.4,394,193.8,321.7333333
RAYALSEEMA,1978,481.3,323.9,125.8,310.3333333
RAYALSEEMA,1979,356.8,353,153.3,287.7
RAYALSEEMA,1980,311.1,224.8,96,210.6333333
RAYALSEEMA,1981,487.1,227.8,131.7,282.2
RAYALSEEMA,1982,287.2,259.1,125.9,224.0666667
RAYALSEEMA,1983,630.3,249.6,118,332.6333333
RAYALSEEMA,1984,340,342.2,78.8,253.6666667
RAYALSEEMA,1985,336.4,319.6,81.9,245.9666667
RAYALSEEMA,1986,276.3,278.5,84.9,213.2333333
RAYALSEEMA,1987,328.3,392.7,105.4,275.4666667
RAYALSEEMA,1988,606.5,135.9,124.7,289.0333333
RAYALSEEMA,1989,469.1,173,101.9,248
RAYALSEEMA,1990,396,370.9,212.7,326.5333333
RAYALSEEMA,1991,468.9,433.8,252.5,385.0666667
RAYALSEEMA,1992,293.2,244.3,97.9,211.8
RAYALSEEMA,1993,403.2,406.3,119.5,309.6666667
RAYALSEEMA,1994,271.6,347.9,105.4,241.6333333
RAYALSEEMA,1995,501.6,213,229,314.5333333
RAYALSEEMA,1996,736.8,469,342.6,516.1333333
RAYALSEEMA,1997,402.5,345.8,160.3,302.8666667
RAYALSEEMA,1998,546.1,335.9,118.8,333.6
RAYALSEEMA,1999,268.8,187.9,138,198.2333333
RAYALSEEMA,2000,531.8,243.4,188.8,321.3333333
RAYALSEEMA,2001,385.4,440,123.2,316.2
RAYALSEEMA,2002,281.6,253.4,171,235.3333333
RAYALSEEMA,2003,482.2,198.1,102.6,260.9666667
RAYALSEEMA,2004,339.5,204.6,237.5,260.5333333
RAYALSEEMA,2005,418.6,546.1,152.8,372.5
RAYALSEEMA,2006,345.7,187.2,191,241.3
RAYALSEEMA,2007,665,294.5,229.4,396.3
RAYALSEEMA,2008,339.8,349,140.8,276.5333333
RAYALSEEMA,2009,386.4,240.8,130,252.4
RAYALSEEMA,2010,573.8,310.7,187.3,357.2666667
RAYALSEEMA,2011,408.2,262.2,112.1,260.8333333
RAYALSEEMA,2012,376.2,264.8,121,254
RAYALSEEMA,2013,443,242.4,151.1,278.8333333
RAYALSEEMA,2014,331.5,156.1,130.5,206.0333333
RAYALSEEMA,2015,376,544.7,199.4,373.3666667
TAMIL NADU,1901,350.1,478.6,173.4,334.0333333
TAMIL NADU,1902,306.7,699.9,171,392.5333333
TAMIL NADU,1903,456.5,559,206.9,407.4666667
TAMIL NADU,1904,249.9,271.1,177,232.6666667
TAMIL NADU,1905,264.1,391.2,215.5,290.2666667
TAMIL NADU,1906,380,545,108.7,344.5666667
TAMIL NADU,1907,291.9,433.2,206.6,310.5666667
TAMIL NADU,1908,274.3,370.9,154,266.4
TAMIL NADU,1909,379.7,381.3,224.6,328.5333333
TAMIL NADU,1910,394.2,455.7,145.3,331.7333333
TAMIL NADU,1911,270.3,435.8,179.6,295.2333333
TAMIL NADU,1912,282.4,536.2,132.3,316.9666667
TAMIL NADU,1913,275.4,511.2,121.9,302.8333333
TAMIL NADU,1914,306.1,549.9,135.2,330.4
TAMIL NADU,1915,399.9,455.5,199.4,351.6
TAMIL NADU,1916,423.4,390.8,117.8,310.6666667
TAMIL NADU,1917,436.7,389.9,194.1,340.2333333
TAMIL NADU,1918,182.5,571.6,153.8,302.6333333
TAMIL NADU,1919,352,546.9,179.6,359.5
TAMIL NADU,1920,315.7,708,177.8,400.5
TAMIL NADU,1921,356.1,509.9,169.2,345.0666667
TAMIL NADU,1922,256.7,686.3,186.3,376.4333333
TAMIL NADU,1923,213.8,512.8,141.2,289.2666667
TAMIL NADU,1924,426.7,331.6,191.8,316.7
TAMIL NADU,1925,258.3,582.9,222.8,354.6666667
TAMIL NADU,1926,303.2,386.9,164.2,284.7666667
TAMIL NADU,1927,357.8,330.6,224.7,304.3666667
TAMIL NADU,1928,271.5,567.5,173,337.3333333
TAMIL NADU,1929,317.9,492.4,230.6,346.9666667
TAMIL NADU,1930,268.7,785.3,290.3,448.1
TAMIL NADU,1931,304.4,622.2,153.8,360.1333333
TAMIL NADU,1932,324.6,605.4,222.8,384.2666667
TAMIL NADU,1933,372,439.9,236,349.3
TAMIL NADU,1934,225.5,518.3,169.4,304.4
TAMIL NADU,1935,330.6,466.3,156.9,317.9333333
TAMIL NADU,1936,323.2,455.9,221.6,333.5666667
TAMIL NADU,1937,317.2,520.2,225,354.1333333
TAMIL NADU,1938,417.5,231.9,186.7,278.7
TAMIL NADU,1939,283,554.7,278.5,372.0666667
TAMIL NADU,1940,334.8,616.8,312.1,421.2333333
TAMIL NADU,1941,367.8,508.2,178,351.3333333
TAMIL NADU,1942,338.9,362.5,198.9,300.1
TAMIL NADU,1943,298.4,601.6,330.5,410.1666667
TAMIL NADU,1944,403.9,661.5,244.1,436.5
TAMIL NADU,1945,265.7,400.4,139.9,268.6666667
TAMIL NADU,1946,344.7,781,225.2,450.3
TAMIL NADU,1947,420.7,330.7,242.3,331.2333333
TAMIL NADU,1948,318.4,469.9,185.9,324.7333333
TAMIL NADU,1949,419.7,259.7,236.8,305.4
TAMIL NADU,1950,298.1,366.4,114.3,259.6
TAMIL NADU,1951,322.5,307.7,255.7,295.3
TAMIL NADU,1952,219.2,400.1,130,249.7666667
TAMIL NADU,1953,396.5,423,216.1,345.2
TAMIL NADU,1954,335.1,490.8,225.8,350.5666667
TAMIL NADU,1955,337.4,478.1,292.8,369.4333333
TAMIL NADU,1956,369.6,549.7,168.4,362.5666667
TAMIL NADU,1957,263.6,492.3,176.4,310.7666667
TAMIL NADU,1958,308,353.3,224.3,295.2
TAMIL NADU,1959,305.3,469.3,203.2,325.9333333
TAMIL NADU,1960,346.7,525.3,177.8,349.9333333
TAMIL NADU,1961,405.7,406.9,171.8,328.1333333
TAMIL NADU,1962,345.9,419.5,220.2,328.5333333
TAMIL NADU,1963,346.8,585.3,190.6,374.2333333
TAMIL NADU,1964,399.1,427.6,115.1,313.9333333
TAMIL NADU,1965,351.4,455.6,148.3,318.4333333
TAMIL NADU,1966,437.5,632.3,148.7,406.1666667
TAMIL NADU,1967,295.9,496,176.3,322.7333333
TAMIL NADU,1968,304.3,315.8,217.2,279.1
TAMIL NADU,1969,267.8,601.4,123,330.7333333
TAMIL NADU,1970,341.3,444.3,208.1,331.2333333
TAMIL NADU,1971,370.9,522.6,201.1,364.8666667
TAMIL NADU,1972,322.3,605,221.3,382.8666667
TAMIL NADU,1973,373.7,401.9,146.4,307.3333333
TAMIL NADU,1974,361.9,194.2,137.2,231.1
TAMIL NADU,1975,445,342.3,183.1,323.4666667
TAMIL NADU,1976,326.1,440.5,140.9,302.5
TAMIL NADU,1977,353,733.1,210.6,432.2333333
TAMIL NADU,1978,300.2,596.7,131.4,342.7666667
TAMIL NADU,1979,398.7,641.7,123.1,387.8333333
TAMIL NADU,1980,243,335.6,168.1,248.9
TAMIL NADU,1981,466.3,446.9,189.6,367.6
TAMIL NADU,1982,240.1,346,142.3,242.8
TAMIL NADU,1983,437.3,476.1,167.1,360.1666667
TAMIL NADU,1984,382.4,472.7,212.3,355.8
TAMIL NADU,1985,481.2,493,198.1,390.7666667
TAMIL NADU,1986,387.7,465.4,163.1,338.7333333
TAMIL NADU,1987,306.4,557.8,169.7,344.6333333
TAMIL NADU,1988,429.7,226.4,222.2,292.7666667
TAMIL NADU,1989,389.2,345.1,179.6,304.6333333
TAMIL NADU,1990,268.7,479.2,184.2,310.7
TAMIL NADU,1991,368.5,509.8,204.7,361
TAMIL NADU,1992,361.4,476.5,147.2,328.3666667
TAMIL NADU,1993,314,700.6,135.9,383.5
TAMIL NADU,1994,264.2,521.2,159.1,314.8333333
TAMIL NADU,1995,366.4,281.8,259.8,302.6666667
TAMIL NADU,1996,434.3,504.6,255.8,398.2333333
TAMIL NADU,1997,286.3,570.7,143.9,333.6333333
TAMIL NADU,1998,419.6,576.5,126.6,374.2333333
TAMIL NADU,1999,249.6,537.6,181.7,322.9666667
TAMIL NADU,2000,403.9,462.5,157.8,341.4
TAMIL NADU,2001,149.5,182,191.7,174.4
TAMIL NADU,2002,94.2,178.1,69.4,113.9
TAMIL NADU,2003,136.6,157,77.3,123.6333333
TAMIL NADU,2004,413.2,504.1,141.5,352.9333333
TAMIL NADU,2005,334.8,797.5,268.7,467
TAMIL NADU,2006,280.6,497.1,207.4,328.3666667
TAMIL NADU,2007,399.7,562.7,177.8,380.0666667
TAMIL NADU,2008,321.5,632,301.1,418.2
TAMIL NADU,2009,280.4,490.8,184.2,318.4666667
TAMIL NADU,2010,365.4,613.1,186.7,388.4
TAMIL NADU,2011,306.4,487.3,188.8,327.5
TAMIL NADU,2012,259.5,296.7,110,222.0666667
TAMIL NADU,2013,321.5,328.2,146.8,265.5
TAMIL NADU,2014,315.1,442.3,203.3,320.2333333
TAMIL NADU,2015,285.9,675.9,305.2,422.3333333
COASTAL KARNATAKA,1901,2666.6,245.7,1105.6,1339.3
COASTAL KARNATAKA,1902,3262.6,367,768.1,1465.9
COASTAL KARNATAKA,1903,2840.1,270.3,743.4,1284.6
COASTAL KARNATAKA,1904,2889.1,130.3,1229.9,1416.433333
COASTAL KARNATAKA,1905,2304.3,258.6,856.7,1139.866667
COASTAL KARNATAKA,1906,2575.2,230.5,623.9,1143.2
COASTAL KARNATAKA,1907,3261.9,160.2,958.9,1460.333333
COASTAL KARNATAKA,1908,3508.1,62.4,793.6,1454.7
COASTAL KARNATAKA,1909,2838.1,124.8,1153.2,1372.033333
COASTAL KARNATAKA,1910,2724.7,244.8,1093.6,1354.366667
COASTAL KARNATAKA,1911,2228.2,219.9,823.7,1090.6
COASTAL KARNATAKA,1912,2999.1,302.5,882,1394.533333
COASTAL KARNATAKA,1913,2406.3,344.7,871.8,1207.6
COASTAL KARNATAKA,1914,3563.4,265.2,787.3,1538.633333
COASTAL KARNATAKA,1915,2250.9,271.7,911,1144.533333
COASTAL KARNATAKA,1916,2889.7,463.9,1165.7,1506.433333
COASTAL KARNATAKA,1917,2939.9,414.2,1145.7,1499.933333
COASTAL KARNATAKA,1918,1544.7,251.4,1279.3,1025.133333
COASTAL KARNATAKA,1919,2471.8,369.6,746.7,1196.033333
COASTAL KARNATAKA,1920,2519,168.2,915.3,1200.833333
COASTAL KARNATAKA,1921,2740,183,783.9,1235.633333
COASTAL KARNATAKA,1922,2975.6,188.8,931.3,1365.233333
COASTAL KARNATAKA,1923,3528.5,57.9,699.5,1428.633333
COASTAL KARNATAKA,1924,3290.5,130.4,997.6,1472.833333
COASTAL KARNATAKA,1925,3108.7,258.1,1391,1585.933333
COASTAL KARNATAKA,1926,2771.7,162,708.9,1214.2
COASTAL KARNATAKA,1927,2852.3,261.9,785.6,1299.933333
COASTAL KARNATAKA,1928,2897.4,367.1,919.6,1394.7
COASTAL KARNATAKA,1929,3095,345.7,1584.4,1675.033333
COASTAL KARNATAKA,1930,2439.7,282.4,1101.7,1274.6
COASTAL KARNATAKA,1931,3374.8,346.7,794.3,1505.266667
COASTAL KARNATAKA,1932,2661,481.6,942.3,1361.633333
COASTAL KARNATAKA,1933,3342.4,370.8,1458.2,1723.8
COASTAL KARNATAKA,1934,2785.3,184.9,1137.1,1369.1
COASTAL KARNATAKA,1935,2580.2,268.8,711.1,1186.7
COASTAL KARNATAKA,1936,2815.1,333,1252.2,1466.766667
COASTAL KARNATAKA,1937,2912.3,255.8,886.9,1351.666667
COASTAL KARNATAKA,1938,2779.4,174.5,1222.3,1392.066667
COASTAL KARNATAKA,1939,2388.2,306.2,775.4,1156.6
COASTAL KARNATAKA,1940,3217.3,348.6,871.8,1479.233333
COASTAL KARNATAKA,1941,2246,185,953.8,1128.266667
COASTAL KARNATAKA,1942,3172.8,179.8,1254.7,1535.766667
COASTAL KARNATAKA,1943,2712.2,401.3,1405.4,1506.3
COASTAL KARNATAKA,1944,2494.5,362,905.8,1254.1
COASTAL KARNATAKA,1945,2908.7,126.4,868.8,1301.3
COASTAL KARNATAKA,1946,3546.3,368.7,1353.4,1756.133333
COASTAL KARNATAKA,1947,3167.3,92.9,708.3,1322.833333
COASTAL KARNATAKA,1948,3226.2,270.2,978.9,1491.766667
COASTAL KARNATAKA,1949,2872.1,184.1,997.9,1351.366667
COASTAL KARNATAKA,1950,3481,191.8,895,1522.6
COASTAL KARNATAKA,1951,2733.6,263.6,1067.2,1354.8
COASTAL KARNATAKA,1952,2414.8,361.6,1032.3,1269.566667
COASTAL KARNATAKA,1953,3089.9,316.6,723,1376.5
COASTAL KARNATAKA,1954,3502.2,146.7,1206.9,1618.6
COASTAL KARNATAKA,1955,2762.4,395.2,1357.6,1505.066667
COASTAL KARNATAKA,1956,2944.5,419.9,1493.1,1619.166667
COASTAL KARNATAKA,1957,2658.7,338,933.9,1310.2
COASTAL KARNATAKA,1958,3287.9,166.5,1264.5,1572.966667
COASTAL KARNATAKA,1959,3947.1,148.9,1229.2,1775.066667
COASTAL KARNATAKA,1960,2804.7,256.6,1233.5,1431.6
COASTAL KARNATAKA,1961,4536.9,333.4,1696.6,2188.966667
COASTAL KARNATAKA,1962,3207.7,418.9,796.5,1474.366667
COASTAL KARNATAKA,1963,2764.7,253.6,835.3,1284.533333
COASTAL KARNATAKA,1964,2837.8,271,663.5,1257.433333
COASTAL KARNATAKA,1965,2574.2,207.5,847.2,1209.633333
COASTAL KARNATAKA,1966,2278.2,489.9,786.5,1184.866667
COASTAL KARNATAKA,1967,2937.8,138.8,764,1280.2
COASTAL KARNATAKA,1968,3138.3,253.5,895.7,1429.166667
COASTAL KARNATAKA,1969,2989.6,257.5,800.6,1349.233333
COASTAL KARNATAKA,1970,3562.2,186.5,1137,1628.566667
COASTAL KARNATAKA,1971,2878.4,64.7,1405.4,1449.5
COASTAL KARNATAKA,1972,2439.8,246.6,887.4,1191.266667
COASTAL KARNATAKA,1973,2842,185.7,863.8,1297.166667
COASTAL KARNATAKA,1974,3044.1,190,674.1,1302.733333
COASTAL KARNATAKA,1975,3919.1,262.9,1445.8,1875.933333
COASTAL KARNATAKA,1976,2670.6,199.1,556.9,1142.2
COASTAL KARNATAKA,1977,2853.6,381.2,999.9,1411.566667
COASTAL KARNATAKA,1978,3387.2,212.3,1476,1691.833333
COASTAL KARNATAKA,1979,2556,243.4,759.3,1186.233333
COASTAL KARNATAKA,1980,3455.2,170.3,1329.8,1651.766667
COASTAL KARNATAKA,1981,3591,180.6,1090.6,1620.733333
COASTAL KARNATAKA,1982,3798.2,201.5,899.7,1633.133333
COASTAL KARNATAKA,1983,3701.5,216.4,737,1551.633333
COASTAL KARNATAKA,1984,3004.6,249.5,1215.1,1489.733333
COASTAL KARNATAKA,1985,2621.3,303.1,1069.3,1331.233333
COASTAL KARNATAKA,1986,2685,217.5,1008.5,1303.666667
COASTAL KARNATAKA,1987,2329,321.8,793.7,1148.166667
COASTAL KARNATAKA,1988,3269.5,136.6,749.8,1385.3
COASTAL KARNATAKA,1989,2960.9,170.3,1066.9,1399.366667
COASTAL KARNATAKA,1990,3460.2,311.8,1345.4,1705.8
